central_point_id	element	refnumber	x	y	z	intensity_real	intensity_imag
5002	Li	6	2.49000000E+01	2.69750000E+01	1.03750000E+01	-2.86780158E+00	0.00000000E+00
5005	Li	8	2.69750000E+01	2.49000000E+01	1.45250000E+01	-3.30880269E+00	0.00000000E+00
5006	Li	6	2.49000000E+01	2.69750000E+01	2.28250000E+01	2.37428119E+00	0.00000000E+00
5007	Li	7	2.69750000E+01	2.69750000E+01	2.07500000E+01	-9.29849993E-01	0.00000000E+00
5010	Li	8	2.69750000E+01	2.49000000E+01	2.69750000E+01	-2.40037959E-01	0.00000000E+00
5011	Li	7	2.69750000E+01	2.69750000E+01	2.90500000E+01	-9.13866799E-01	0.00000000E+00
5012	Li	6	2.49000000E+01	2.69750000E+01	3.52750000E+01	1.58824995E+00	0.00000000E+00
5013	Li	7	2.69750000E+01	2.69750000E+01	3.32000000E+01	5.59292433E-01	0.00000000E+00
5014	Li	5	2.49000000E+01	2.49000000E+01	3.73500000E+01	3.16574372E-01	0.00000000E+00
5015	Li	7	2.69750000E+01	2.69750000E+01	3.73500000E+01	-3.55531726E-01	0.00000000E+00
5016	Li	5	2.49000000E+01	2.49000000E+01	4.56500000E+01	1.24349685E+00	0.00000000E+00
5017	Li	6	2.49000000E+01	2.69750000E+01	4.77250000E+01	-1.39868820E+00	0.00000000E+00
5019	Li	5	2.49000000E+01	2.49000000E+01	4.98000000E+01	-6.84823324E-01	0.00000000E+00
5021	Li	7	2.69750000E+01	2.69750000E+01	4.98000000E+01	7.41325043E-01	0.00000000E+00
5022	Li	5	2.49000000E+01	2.49000000E+01	5.39500000E+01	-2.67911785E-01	0.00000000E+00
5023	Li	6	2.49000000E+01	2.69750000E+01	6.01750000E+01	-4.83528689E+00	0.00000000E+00
5024	Li	5	2.49000000E+01	2.49000000E+01	6.22500000E+01	-2.09088997E+00	0.00000000E+00
5026	Li	8	2.69750000E+01	2.49000000E+01	6.43250000E+01	2.11179255E+00	0.00000000E+00
5027	Li	5	2.49000000E+01	2.49000000E+01	6.64000000E+01	2.56275511E+00	0.00000000E+00
5028	Li	8	2.69750000E+01	2.49000000E+01	6.84750000E+01	-4.64550012E+00	0.00000000E+00
5029	Li	5	2.49000000E+01	2.49000000E+01	7.05500000E+01	-2.64712410E+00	0.00000000E+00
